idind	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	sexe	ageWhenFirstCaptur	yearWhenFirstCaptur	col2015_1	col2015_2	col2016_1	col2016_2	col2017_1	col2017_2
4225	136	136	186	186	286	288	226	228	215	226	169	169	243	251	220	224	Thu36	F	Juv	2016	NA	NA	NA	Thu36	NA	NA
4226	136	136	186	186	286	288	226	228	215	220	169	177	247	259	212	220	Thu32	F	Juv	2015	NA	Thu32	Thu32	Thu32	NA	NA
4227	136	136	186	186	286	288	226	228	215	215	169	177	247	259	220	224	Thu33	F	Adult	2015	Thu33	Thu33	NA	NA	NA	NA
4228	136	136	186	186	286	288	226	228	214	220	169	169	247	255	212	220	Thu29	F	Juv	2016	NA	NA	NA	Thu29	NA	NA
4230	136	136	186	186	286	288	226	228	214	214	177	177	247	255	212	228	Thu29	F	Adult	2017	NA	NA	NA	NA	Thu29	NA
4231	136	136	186	186	286	288	226	228	214	214	169	177	243	247	212	220	Thu39	F	Juv	2016	NA	NA	NA	Thu39	NA	NA
4232	136	136	186	186	286	288	226	228	215	218	177	177	247	255	228	228	Thu20	F	Juv	2015	NA	Thu20	NA	NA	NA	NA
4233	136	136	186	186	286	288	226	228	215	218	169	177	243	247	212	220	Thu33	F	Juv	2015	NA	Thu33	NA	NA	NA	NA
4234	136	136	186	186	286	288	226	228	215	218	169	177	247	247	216	220	Thu25	F	Juv	2017	NA	NA	NA	NA	NA	Thu25
4235	136	136	186	186	286	288	226	228	215	218	169	169	247	247	212	212	Thu33	F	Juv	2015	NA	Thu33	NA	NA	Thu33	NA
4236	136	136	186	186	286	288	226	228	214	218	169	177	247	255	212	224	Thu33	F	Juv	2017	NA	NA	NA	NA	NA	Thu33
4237	136	136	186	186	286	288	226	228	0	0	177	177	255	255	212	228	Thu29	F	Adult	2017	NA	NA	NA	NA	Thu29	NA
4238	136	136	186	186	286	288	226	228	0	0	169	169	238	238	212	220	Thu33	F	Juv	2016	NA	NA	NA	Thu33	NA	NA
4239	136	136	186	186	286	288	228	228	215	215	169	177	238	259	220	224	Thu37	F	Adult	2015	Thu37	NA	Thu37	NA	Thu37	NA
4240	136	136	186	186	286	288	228	228	214	220	169	169	247	263	220	220	Thu27	F	Adult	2016	NA	NA	Thu27	NA	Thu27	Thu27
4241	136	136	186	186	286	288	228	228	214	215	169	169	247	255	224	224	Thu37	F	Adult	2015	Thu37	NA	NA	NA	Thu37	NA
4243	136	136	186	186	286	288	228	228	214	214	177	177	251	255	212	220	Thu39	F	Adult	2015	Thu39	NA	NA	NA	NA	NA
4244	136	136	186	186	286	288	228	228	214	214	169	177	243	259	212	220	Thu37	F	Adult	2017	NA	NA	NA	NA	Thu37	Thu37
4246	136	136	186	186	286	288	228	228	215	218	169	169	247	251	212	224	Thu49	F	Juv	2015	NA	Thu49	NA	NA	NA	NA
4247	136	136	186	186	286	288	228	228	218	218	169	181	238	255	212	212	Thu21	F	Juv	2016	NA	NA	NA	Thu21	Thu21	NA
4249	136	136	186	186	286	288	228	228	218	218	169	169	243	255	212	212	Thu38	F	Adult	2015	Thu38	NA	NA	NA	NA	NA
4250	136	136	186	186	286	288	228	228	215	218	169	177	247	247	212	212	Thu37	F	Juv	2015	NA	Thu37	Thu37	NA	Thu37	NA
4251	136	136	186	186	286	288	228	228	218	218	169	177	247	247	212	220	Thu33	F	Juv	2015	NA	Thu33	Thu33	Thu33	NA	Thu33
4252	136	136	186	186	286	288	228	228	0	0	169	169	255	255	212	212	Thu38	F	Adult	2017	NA	NA	NA	NA	Thu38	NA
4253	136	136	186	186	286	288	0	0	0	0	169	169	247	247	220	224	Thu35	F	Adult	2017	NA	NA	NA	NA	Thu35	NA
4254	136	136	186	186	286	286	235	237	214	218	169	177	243	259	212	224	Thu20	F	Juv	2017	NA	NA	NA	NA	NA	Thu20
4255	136	136	186	186	286	286	226	226	215	215	169	177	0	0	220	224	Thu37	F	Juv	2016	NA	NA	NA	Thu37	NA	NA
4256	136	136	186	186	286	286	222	228	218	218	169	177	255	255	212	228	Thu30	F	Adult	2015	Thu30	NA	NA	NA	NA	NA
4257	136	136	186	186	286	286	228	229	218	228	165	169	238	255	212	228	Thu28	F	Adult	2016	NA	NA	Thu28	NA	NA	NA
4258	136	136	186	186	286	286	228	229	215	218	169	169	238	255	228	228	Thu28	F	Juv	2015	NA	Thu28	Thu28	NA	Thu28	Thu28
4259	136	136	186	186	286	286	228	229	218	218	165	169	238	255	212	228	Thu28	F	Juv	2015	NA	Thu28	NA	NA	Thu28	NA
4260	136	136	186	186	286	286	226	228	0	0	165	169	251	255	212	220	Thu28	F	Juv	2017	NA	NA	NA	NA	NA	Thu28
4261	136	136	186	186	286	286	228	228	220	220	169	181	238	255	212	216	Thu28	F	Juv	2017	NA	NA	NA	NA	NA	Thu28
4262	136	136	186	186	286	286	228	228	215	215	169	177	243	247	220	220	Thu38	F	Adult	2015	Thu38	NA	Thu38	NA	NA	NA
4263	136	136	186	186	286	286	228	228	218	222	169	181	255	255	212	228	Thu30	F	Juv	2017	NA	NA	NA	NA	NA	Thu30
4264	136	136	186	186	286	286	228	228	218	218	169	181	238	255	212	216	Thu28	F	Juv	2017	NA	NA	NA	NA	NA	Thu28
4266	136	136	186	186	286	286	228	228	218	218	169	169	238	255	220	228	Thu21	F	Juv	2016	NA	NA	NA	Thu21	NA	NA
4267	136	136	186	186	286	286	228	228	218	218	169	169	238	255	212	216	Thu28	F	Juv	2017	NA	NA	NA	NA	NA	Thu28
4268	136	136	186	186	286	286	228	228	0	0	169	169	255	255	212	228	Thu30	F	Juv	2017	NA	NA	NA	NA	NA	Thu30
4269	136	136	186	186	0	0	233	233	222	222	169	181	238	255	212	228	Thu21	F	Adult	2015	Thu21	NA	NA	NA	NA	NA
4270	136	136	186	186	0	0	229	229	214	215	169	177	243	243	212	220	Thu22	F	Adult	2015	Thu22	NA	NA	NA	NA	NA
4271	136	136	186	186	0	0	235	237	215	218	169	169	243	247	212	212	Thu37	F	Adult	2015	Thu37	NA	NA	NA	NA	NA
4272	136	136	186	186	268	288	226	237	215	215	169	173	247	255	220	224	Thu25	F	Adult	2015	Thu25	Thu25	NA	Thu25	NA	NA
4273	136	136	186	186	0	0	226	237	215	215	169	169	238	247	224	224	Thu36	F	Juv	2015	NA	Thu36	NA	NA	NA	NA
4274	136	136	186	186	0	0	226	237	214	215	169	169	234	234	212	220	Thu26	F	Adult	2015	Thu26	NA	NA	NA	NA	NA
4275	136	136	186	186	0	0	226	237	215	218	169	169	247	251	228	232	Thu39	F	Adult	2015	Thu39	Thu39	Thu39	NA	NA	NA
4276	136	136	186	186	268	290	226	237	214	218	169	169	247	247	220	224	Thu38	F	Adult	2015	Thu38	NA	Thu38	NA	NA	NA
4277	136	136	186	186	0	0	226	229	218	218	169	169	238	255	212	212	Thu21	F	Adult	2015	Thu21	NA	NA	NA	NA	NA
4278	136	136	186	186	0	0	226	229	218	218	169	169	243	255	212	228	Thu21	F	Adult	2015	Thu21	NA	NA	NA	NA	NA
4279	136	136	186	186	0	0	226	226	215	215	169	169	238	247	212	220	Thu32	F	Adult	2015	Thu32	NA	NA	NA	Thu32	Thu32
4280	136	136	186	186	0	0	226	226	214	215	169	177	243	243	212	220	Thu33	F	Juv	2015	NA	Thu33	NA	NA	NA	NA
4281	136	136	186	186	0	0	226	226	0	0	169	169	247	247	224	224	Thu36	F	Adult	2015	Thu36	NA	Thu36	NA	NA	NA
4282	136	136	186	186	0	0	228	237	215	215	169	177	238	259	220	220	Thu27	F	Adult	2015	Thu27	NA	NA	NA	NA	NA
4283	136	136	186	186	0	0	228	229	212	214	169	169	238	251	212	220	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
4284	136	136	186	186	0	0	228	229	214	215	169	177	247	247	0	0	Thu25	F	Adult	2015	Thu25	NA	NA	NA	NA	NA
4285	136	136	186	186	0	0	228	229	214	214	177	177	255	255	212	212	Thu39	F	Adult	2015	Thu39	NA	NA	NA	NA	NA
4286	136	136	186	186	0	0	228	229	218	218	181	181	255	255	220	220	Thu30	F	Adult	2015	Thu30	NA	NA	NA	NA	NA
4287	136	136	186	186	0	0	228	229	218	218	177	181	255	255	212	220	Thu28	F	Adult	2015	Thu28	Thu28	NA	NA	Thu28	NA
4288	136	136	186	186	0	0	228	229	218	218	169	181	255	255	220	220	Thu30	F	Adult	2015	Thu30	Thu30	Thu30	NA	NA	NA
4289	136	136	186	186	0	0	228	235	215	218	169	177	247	251	212	228	Thu26	F	Juv	2015	NA	Thu26	NA	NA	NA	NA
4290	136	136	186	186	0	0	226	228	228	230	169	169	247	247	220	220	Thu37	F	Juv	2015	NA	Thu37	NA	NA	NA	NA
4291	136	136	186	186	0	0	226	228	215	215	177	177	238	238	220	224	Thu31	F	Adult	2015	Thu31	NA	NA	NA	NA	NA
4292	136	136	186	186	0	0	226	228	215	215	169	177	243	243	220	220	Thu27	F	Adult	2015	Thu27	NA	Thu27	NA	NA	NA
4293	136	136	186	186	0	0	226	228	215	215	169	177	247	247	220	228	Thu27	F	Adult	2015	Thu27	Thu27	Thu27	Thu27	NA	NA
4294	136	136	186	186	268	288	226	228	214	215	177	177	243	255	220	228	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
4295	136	136	186	186	286	288	226	228	214	215	169	177	251	251	220	220	Thu49	F	Juv	2015	NA	Thu49	NA	NA	NA	NA
4296	136	136	186	186	0	0	226	228	215	218	169	177	238	238	224	224	Thu31	F	Adult	2015	Thu31	NA	NA	NA	NA	NA
4297	136	136	186	186	268	288	226	228	215	218	169	177	247	270	220	224	Thu33	F	Juv	2015	NA	Thu33	Thu33	Thu33	NA	Thu33
4298	136	136	186	186	0	0	226	228	215	218	169	169	243	251	220	224	Thu20	F	Juv	2015	NA	Thu20	NA	NA	NA	NA
4299	136	136	186	186	0	0	226	228	215	218	169	169	243	259	212	220	Thu38	F	Adult	2015	Thu38	NA	Thu38	NA	NA	NA
4300	136	136	186	186	0	0	226	228	215	218	169	169	255	263	220	228	Thu31	F	Adult	2015	Thu31	Thu31	Thu31	Thu31	Thu31	NA
4301	136	136	186	186	0	0	226	228	218	218	169	181	238	255	212	212	Thu21	F	Adult	2015	Thu21	NA	NA	NA	NA	Thu21
4302	136	136	186	186	0	0	226	228	0	0	169	177	259	259	212	212	Thu32	F	Juv	2015	NA	Thu32	NA	NA	NA	NA
4303	136	136	186	186	0	0	228	228	215	215	169	177	247	270	212	228	Thu49	F	Juv	2015	NA	Thu49	NA	NA	NA	NA
4304	136	136	186	186	0	0	228	228	215	215	169	169	243	243	212	212	Thu36	F	Adult	2015	Thu36	NA	NA	NA	NA	NA
4305	136	136	186	186	0	0	228	228	215	215	169	169	255	255	220	220	Thu39	F	Adult	2015	Thu39	NA	NA	NA	NA	NA
4306	136	136	186	186	0	0	228	228	214	215	169	177	247	259	212	220	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
4307	136	136	186	186	0	0	228	228	215	218	169	177	247	251	220	220	Thu39	F	Adult	2015	Thu39	Thu39	NA	NA	Thu39	NA
4308	136	136	186	186	0	0	228	228	215	218	169	177	255	255	220	236	Thu29	F	Adult	2015	Thu29	NA	Thu29	NA	Thu29	NA
4309	136	136	186	186	0	0	228	228	215	218	165	177	0	0	212	228	Thu31	F	Juv	2015	NA	Thu31	NA	NA	NA	NA
4310	136	136	186	186	0	0	228	228	214	218	169	177	259	259	212	212	Thu37	F	Adult	2015	Thu37	NA	NA	Thu37	NA	NA
4311	136	136	186	186	0	0	228	228	214	218	169	169	243	243	220	224	Thu37	F	Juv	2015	NA	Thu37	NA	NA	NA	NA
4312	136	136	186	186	0	0	228	228	218	218	181	181	238	255	212	228	Thu21	F	Adult	2015	Thu21	NA	NA	NA	NA	NA
4313	136	136	186	186	0	0	228	228	218	218	177	181	0	0	212	212	Thu28	F	Juv	2015	NA	Thu28	NA	NA	NA	NA
4314	136	136	186	186	268	286	228	228	218	218	177	177	251	251	212	220	Thu26	F	Adult	2015	Thu26	Thu26	NA	NA	Thu26	Thu26
4315	136	136	186	186	0	0	228	228	218	218	169	181	255	255	212	220	Thu30	F	Adult	2015	Thu30	NA	NA	NA	NA	NA
4316	136	136	186	186	0	0	228	228	218	218	169	177	238	255	212	220	Thu28	F	Adult	2015	Thu28	NA	Thu28	Thu28	NA	NA
4317	136	136	186	186	268	286	228	228	218	218	165	169	238	255	212	228	Thu30	F	Adult	2015	Thu30	NA	NA	NA	NA	Thu30
4318	136	136	175	184	268	286	229	229	0	0	169	169	238	238	212	220	Thu30	F	Adult	2016	NA	NA	Thu30	NA	NA	NA
4319	136	136	175	177	268	290	228	241	218	218	177	181	247	255	212	212	Thu21	F	Juv	2017	NA	NA	NA	NA	NA	Thu21
4320	136	136	175	177	268	268	228	229	218	218	181	181	255	255	220	228	Thu21	F	Juv	2015	NA	Thu21	NA	NA	NA	NA
4321	136	136	175	177	268	268	228	229	218	218	177	177	255	255	212	212	Thu28	F	Juv	2016	NA	NA	NA	Thu28	NA	NA
4322	136	136	175	177	268	268	228	228	218	218	169	181	238	238	212	212	Thu21	F	Adult	2016	NA	NA	Thu21	NA	Thu21	Thu21
4323	136	136	175	177	268	268	228	228	218	218	165	169	255	255	212	216	Thu28	F	Juv	2017	NA	NA	NA	NA	NA	Thu28
4325	136	136	175	177	286	290	229	241	214	218	169	181	255	255	212	216	Thu30	F	Adult	2016	NA	NA	Thu30	NA	Thu30	Thu30
4326	136	136	175	177	268	286	228	229	215	218	169	169	238	255	212	220	Thu30	F	Adult	2015	Thu30	Thu30	NA	Thu30	NA	NA
4327	136	136	175	177	268	286	228	229	214	218	169	169	255	255	212	212	Thu28	F	Juv	2017	NA	NA	NA	NA	NA	Thu28
4329	136	136	175	177	286	286	228	241	215	218	169	169	238	238	220	228	Thu28	F	Juv	2015	NA	Thu28	Thu28	Thu28	Thu28	Thu28
4330	136	136	175	177	286	286	228	229	0	0	169	169	255	255	212	216	Thu30	F	Adult	2017	NA	NA	NA	NA	Thu30	NA
4331	136	136	175	186	268	290	228	229	218	228	165	181	238	255	220	228	Thu21	F	Juv	2016	NA	NA	NA	Thu21	NA	NA
4333	136	136	175	186	268	290	228	229	218	218	169	169	255	255	212	212	Thu30	F	Juv	2016	NA	NA	NA	Thu30	Thu30	Thu30
4334	136	136	175	186	268	290	228	229	215	218	169	181	238	255	212	220	Thu21	F	Adult	2015	Thu21	Thu21	NA	NA	Thu21	NA
4335	136	136	175	186	268	290	228	228	212	218	177	177	238	238	212	220	Thu28	F	Adult	2016	NA	NA	Thu28	NA	NA	NA
4336	136	136	175	186	268	290	228	228	218	218	165	169	255	255	212	212	Thu21	F	Adult	2015	Thu21	NA	NA	NA	NA	Thu21
4337	136	136	175	186	268	268	229	229	215	218	169	169	238	259	212	220	Thu21	F	Juv	2016	NA	NA	NA	Thu21	NA	NA
4338	136	136	175	186	268	268	226	229	214	218	177	181	238	255	212	220	Thu28	F	Juv	2015	NA	Thu28	NA	NA	NA	NA
4339	136	136	175	186	268	268	226	229	218	218	165	181	238	255	212	216	Thu28	F	Adult	2015	Thu28	NA	NA	NA	NA	NA
4341	136	136	175	186	268	268	228	229	215	218	169	181	238	255	220	220	Thu21	F	Juv	2015	NA	Thu21	NA	NA	NA	NA
4342	136	136	175	186	268	268	228	229	215	218	169	177	238	255	212	212	Thu30	F	Juv	2017	NA	NA	NA	NA	NA	Thu30
4343	136	136	175	186	268	268	228	229	218	218	181	181	255	255	212	220	Thu28	F	Adult	2015	Thu28	Thu28	NA	NA	NA	NA
4345	136	136	175	186	268	268	228	229	218	218	169	181	238	255	212	228	Thu28	F	Adult	2015	Thu28	Thu28	NA	NA	Thu28	Thu28
4346	136	136	175	186	268	268	228	229	218	218	169	177	238	255	220	228	Thu30	F	Adult	2017	NA	NA	NA	NA	Thu30	Thu30
4347	136	136	175	186	268	268	228	229	0	0	177	177	238	255	212	212	Thu30	F	Juv	2017	NA	NA	NA	NA	NA	Thu30
4348	136	136	175	186	268	268	228	229	218	218	169	181	238	238	212	216	Thu28	F	Adult	2015	Thu28	Thu28	NA	Thu28	Thu28	Thu28
4349	136	136	175	186	268	268	228	229	218	228	169	181	238	255	212	228	Thu28	F	Adult	2016	NA	NA	Thu28	Thu28	NA	Thu28
4351	136	136	175	186	268	268	228	228	215	215	169	169	238	255	220	220	Thu21	F	Adult	2015	Thu21	NA	NA	NA	NA	NA
4352	136	136	175	186	268	268	228	228	218	222	177	181	238	255	220	220	Thu28	F	Juv	2015	NA	Thu28	Thu28	NA	Thu28	NA
4355	136	136	175	186	268	268	228	228	218	218	177	181	238	255	212	220	Thu21	F	Juv	2017	NA	NA	NA	NA	NA	Thu21
4356	136	136	175	186	268	268	228	228	218	218	169	181	238	238	212	212	Thu30	F	Juv	2017	NA	NA	NA	NA	NA	Thu30
4357	136	136	175	186	268	268	228	228	220	222	177	181	238	255	220	220	Thu28	F	Adult	2016	NA	NA	Thu28	Thu28	Thu28	NA
4358	136	136	175	186	268	268	228	228	214	218	169	181	238	238	212	216	Thu30	F	Adult	2016	NA	NA	Thu30	Thu30	NA	Thu30
4359	136	136	175	186	268	268	228	228	0	0	169	181	238	238	212	228	Thu30	F	Juv	2017	NA	NA	NA	NA	NA	Thu30
4360	136	136	175	186	268	268	228	228	215	218	169	177	238	255	212	212	Thu30	F	Adult	2015	Thu30	Thu30	Thu30	Thu30	NA	Thu30
4362	136	136	175	186	286	290	228	229	212	218	169	169	255	255	212	212	Thu28	F	Juv	2016	NA	NA	NA	Thu28	Thu28	NA
4363	136	136	175	186	286	290	226	228	218	220	169	177	238	255	216	220	Thu30	F	Adult	2016	NA	NA	Thu30	NA	NA	NA
4364	136	136	175	186	286	290	226	228	218	218	169	177	238	255	216	220	Thu30	F	Adult	2015	Thu30	Thu30	NA	NA	Thu30	NA
4368	136	136	175	186	268	286	229	229	215	218	169	169	238	238	212	220	Thu30	F	Adult	2015	Thu30	Thu30	Thu30	NA	Thu30	Thu30
4370	136	136	175	186	268	286	229	229	0	0	169	169	255	255	220	228	Thu21	F	Adult	2017	NA	NA	NA	NA	Thu21	NA
4371	136	136	175	186	268	286	229	229	212	218	169	169	238	238	212	212	Thu30	F	Juv	2016	NA	NA	NA	Thu30	Thu30	NA
4372	136	136	175	186	268	286	226	229	0	0	169	181	238	255	216	220	Thu30	F	Adult	2017	NA	NA	NA	NA	Thu30	NA
4374	136	136	175	186	268	286	228	229	212	218	169	181	255	255	212	212	Thu21	F	Adult	2016	NA	NA	Thu21	NA	NA	Thu21
4375	136	136	175	186	268	286	228	229	214	218	169	181	238	255	216	220	Thu30	F	Juv	2015	NA	Thu30	NA	Thu30	NA	NA
4376	136	136	175	186	268	286	228	229	214	218	169	169	255	255	212	216	Thu30	F	Juv	2015	NA	Thu30	NA	NA	NA	Thu30
4377	136	136	175	186	268	286	228	229	218	218	177	181	238	255	212	212	Thu21	F	Adult	2015	Thu21	NA	NA	NA	NA	NA
4378	136	136	175	186	268	286	228	229	218	218	169	181	238	255	220	228	Thu21	F	Adult	2015	Thu21	NA	Thu21	Thu21	NA	NA
4379	136	136	175	186	268	286	228	229	218	218	169	181	255	255	220	228	Thu21	F	Adult	2016	NA	NA	Thu21	NA	NA	NA
4380	136	136	175	186	268	286	228	229	218	218	169	169	255	255	212	228	Thu30	F	Juv	2017	NA	NA	NA	NA	NA	Thu30
4381	136	136	175	186	268	286	228	229	218	218	165	177	255	255	216	228	Thu28	F	Adult	2015	Thu28	Thu28	Thu28	NA	Thu28	Thu28
4382	136	136	175	186	268	286	228	229	0	0	169	169	238	238	212	216	Thu28	F	Adult	2017	NA	NA	NA	NA	Thu28	NA
4383	136	136	175	186	268	286	228	229	214	230	169	169	255	255	212	216	Thu30	F	Juv	2016	NA	NA	NA	Thu30	NA	Thu30
4384	136	136	175	186	268	286	226	228	215	218	169	169	238	251	220	228	Thu21	F	Adult	2017	NA	NA	NA	NA	Thu21	NA
4386	136	136	175	186	268	286	228	228	218	218	177	181	238	255	216	220	Thu28	F	Juv	2015	NA	Thu28	Thu28	Thu28	NA	NA
4387	136	136	175	186	268	286	228	228	218	218	169	177	238	255	212	228	Thu30	F	Adult	2016	NA	NA	Thu30	NA	Thu30	Thu30
4389	136	136	175	186	268	286	228	228	0	0	181	181	238	255	216	220	Thu28	F	Juv	2016	NA	NA	NA	Thu28	NA	NA
4390	136	136	175	186	268	286	228	228	218	218	169	177	238	255	212	220	Thu21	F	Juv	2017	NA	NA	NA	NA	NA	Thu21
4391	136	136	175	186	268	286	228	228	0	0	169	169	255	255	212	228	Thu30	F	Juv	2017	NA	NA	NA	NA	NA	Thu30
4393	136	136	175	186	286	286	228	229	218	220	169	169	238	238	220	220	Thu30	F	Juv	2016	NA	NA	NA	Thu30	NA	NA
4394	136	136	175	186	286	286	228	229	214	218	169	177	255	255	216	228	Thu30	F	Juv	2015	NA	Thu30	NA	NA	NA	NA
4395	136	136	175	186	286	286	228	229	218	218	177	181	255	255	216	228	Thu30	F	Adult	2015	Thu30	Thu30	NA	Thu30	Thu30	Thu30
4396	136	136	175	186	286	286	228	229	218	218	169	169	238	238	220	220	Thu30	F	Adult	2015	Thu30	Thu30	NA	Thu30	Thu30	Thu30
4397	136	136	175	186	286	286	228	229	0	0	169	181	238	255	212	220	Thu30	F	Adult	2016	NA	NA	Thu30	NA	NA	NA
4398	136	136	175	186	286	286	226	228	0	0	169	169	238	255	212	220	Thu30	F	Juv	2017	NA	NA	NA	NA	NA	Thu30
4399	136	136	175	186	286	286	228	228	218	220	169	177	238	255	220	220	Thu30	F	Adult	2016	NA	NA	Thu30	NA	NA	NA
4400	136	136	175	186	286	286	228	228	218	218	169	177	238	255	220	220	Thu30	F	Adult	2015	Thu30	Thu30	NA	NA	NA	Thu30
4401	136	136	175	186	286	286	228	228	218	218	169	169	255	255	220	220	Thu30	F	Adult	2015	Thu30	NA	NA	NA	NA	NA
4402	136	136	175	186	286	286	228	228	218	218	165	169	255	255	220	228	Thu30	F	Adult	2015	Thu30	Thu30	NA	NA	Thu30	NA
4403	136	136	175	186	0	0	229	229	218	218	169	169	238	238	212	212	Thu30	F	Adult	2015	Thu30	NA	NA	NA	Thu30	NA
4404	136	136	175	186	0	0	226	226	218	218	177	181	238	238	212	220	Thu28	F	Adult	2015	Thu28	NA	NA	NA	NA	NA
4405	136	136	175	186	0	0	228	228	218	218	177	177	0	0	220	220	Thu30	F	Adult	2015	Thu30	NA	NA	NA	NA	NA
4406	136	136	175	186	0	0	228	228	218	218	169	169	0	0	212	212	Thu28	F	Adult	2015	Thu28	NA	NA	NA	NA	NA
4407	136	136	175	175	268	268	228	228	218	218	165	181	255	255	212	220	Thu21	F	Juv	2015	NA	Thu21	Thu21	NA	NA	NA
4408	136	136	175	175	268	268	0	0	218	218	169	169	238	238	212	228	Thu21	F	Juv	2015	NA	Thu21	NA	NA	NA	NA
4409	136	136	175	175	268	286	228	228	218	218	165	165	255	255	212	220	Thu21	F	Juv	2016	NA	NA	NA	Thu21	NA	NA
4410	136	136	175	175	286	286	226	229	0	0	169	169	238	255	212	220	Thu30	F	Adult	2017	NA	NA	NA	NA	Thu30	NA
4412	136	136	175	175	286	286	228	229	218	218	169	169	238	255	212	220	Thu30	F	Adult	2015	Thu30	Thu30	Thu30	Thu30	Thu30	Thu30
4413	136	136	175	175	286	286	228	229	218	218	177	177	238	255	220	228	Thu30	F	Juv	2016	NA	NA	NA	Thu30	Thu30	NA
4414	136	136	175	175	0	0	228	228	218	218	169	177	238	255	228	228	Thu30	F	Adult	2015	Thu30	NA	NA	NA	NA	NA
4415	136	136	0	0	284	284	226	235	215	215	0	0	243	251	220	220	Thu31	F	Adult	2016	NA	NA	Thu31	NA	NA	NA
4416	0	0	183	190	288	288	228	228	0	0	169	169	243	243	212	212	Thu32	F	Juv	2017	NA	NA	NA	NA	NA	Thu32
4417	0	0	188	188	286	288	228	228	215	215	169	169	251	251	220	220	Thu35	F	Juv	2017	NA	NA	NA	NA	NA	Thu35
4418	134	136	177	190	268	268	226	228	214	226	169	169	243	243	212	220	Thu29	F	Juv	2016	NA	NA	NA	Thu29	Thu29	NA
4419	0	0	177	177	268	268	228	228	0	0	169	169	238	255	212	220	Thu31	F	Juv	2017	NA	NA	NA	NA	NA	Thu31
4420	0	0	179	186	0	0	228	228	207	207	169	169	238	238	212	220	Thu20	F	Juv	2015	NA	Thu20	NA	NA	NA	NA
4421	0	0	181	186	0	0	228	228	215	215	169	169	251	251	220	220	Thu22	F	Adult	2015	Thu22	NA	NA	NA	NA	NA
4422	0	0	186	190	248	271	226	228	214	214	183	183	0	0	228	228	Thu38	F	Juv	2015	NA	Thu38	NA	NA	NA	NA
4423	134	136	186	190	288	290	228	228	214	215	177	177	259	259	212	220	Thu26	F	Juv	2015	NA	Thu26	Thu26	Thu26	Thu26	Thu26
4424	0	0	186	190	0	0	228	228	215	215	177	181	238	243	216	220	Thu31	F	Adult	2015	Thu31	NA	NA	NA	NA	NA
4425	134	136	186	188	268	288	228	228	215	215	169	169	238	251	208	220	Thu35	F	Juv	2015	NA	Thu35	NA	NA	Thu35	NA
4426	0	0	186	188	268	286	226	228	0	0	169	169	243	243	212	224	Thu27	F	Adult	2017	NA	NA	NA	NA	Thu27	NA
4427	134	136	186	188	286	286	229	229	215	218	169	169	251	259	220	220	Thu35	F	Adult	2016	NA	NA	Thu35	Thu35	Thu35	NA
4428	0	0	177	186	268	268	226	228	0	0	169	177	238	238	212	220	Thu28	F	Juv	2017	NA	NA	NA	NA	NA	Thu28
4429	0	0	177	186	268	288	228	228	0	0	169	169	243	251	212	220	Thu38	F	Adult	2017	NA	NA	NA	NA	Thu38	NA
4430	134	136	177	186	288	288	226	228	214	218	169	169	247	247	212	224	Thu32	F	Juv	2017	NA	NA	NA	NA	NA	Thu32
4432	0	0	177	186	0	0	226	229	218	218	169	169	238	238	212	212	Thu31	F	Adult	2015	Thu31	NA	NA	NA	NA	NA
4433	0	0	186	186	290	290	226	228	0	0	169	169	255	255	220	228	Thu23	F	Adult	2017	NA	NA	NA	NA	Thu23	NA
4434	0	0	186	186	290	290	228	228	0	0	169	169	247	247	212	224	Thu32	F	Juv	2017	NA	NA	NA	NA	NA	Thu32
4435	0	0	186	186	265	268	228	228	0	0	169	169	255	255	212	228	Thu28	F	Juv	2017	NA	NA	NA	NA	NA	Thu28
4436	136	136	186	186	268	290	228	228	214	218	169	169	238	243	220	220	Thu32	F	Adult	2015	Thu32	Thu32	NA	NA	NA	Thu32
4437	0	0	186	186	268	268	229	229	0	0	169	181	255	255	212	232	Thu28	F	Juv	2017	NA	NA	NA	NA	NA	Thu28
4438	136	136	186	186	268	268	226	226	0	0	177	177	251	251	224	224	Thu36	F	Juv	2016	NA	NA	NA	Thu36	NA	NA
4439	134	136	186	186	268	268	226	226	215	218	169	169	255	255	220	220	Thu27	F	Juv	2017	NA	NA	NA	NA	NA	Thu27
4440	134	136	186	186	268	268	226	228	214	218	169	177	243	243	212	220	Thu36	F	Adult	2015	Thu36	NA	Thu36	Thu36	Thu36	Thu36
4441	0	0	186	186	268	268	228	228	0	0	169	169	251	251	228	228	Thu21	F	Adult	2016	NA	NA	Thu21	NA	NA	NA
4442	0	0	186	186	265	288	228	228	0	0	177	177	238	259	220	220	Thu32	F	Juv	2017	NA	NA	NA	NA	NA	Thu32
4443	0	0	186	186	265	288	228	228	0	0	169	169	247	247	216	220	Thu33	F	Juv	2016	NA	NA	NA	Thu33	NA	NA
4444	0	0	186	186	288	290	224	226	0	0	169	169	238	247	212	220	Thu32	F	Adult	2017	NA	NA	NA	NA	Thu32	NA
